country,year,sex,age,suicides_no,population
66,1987,1,5,0.0,3300.0
66,1993,0,0,0.0,112300.0
66,1993,0,1,4.0,130800.0
66,1993,0,2,2.0,123800.0
66,1993,0,3,0.0,144300.0
66,1993,0,4,0.0,23500.0
66,1993,0,5,0.0,2800.0
66,1993,1,0,1.0,119600.0
66,1993,1,1,6.0,207800.0
66,1993,1,2,4.0,227100.0
66,1993,1,3,0.0,143300.0
66,1993,1,4,1.0,35200.0
66,1993,1,5,0.0,3100.0
66,1994,0,0,0.0,111900.0
66,1994,0,1,7.0,132800.0
66,1994,0,2,5.0,123000.0
66,1994,0,3,0.0,149200.0
66,1994,0,4,0.0,22500.0
66,1994,0,5,0.0,2500.0
66,1994,1,0,2.0,137100.0
66,1994,1,1,8.0,279700.0
66,1994,1,2,7.0,289600.0
66,1994,1,3,0.0,154600.0
66,1994,1,4,1.0,41900.0
66,1994,1,5,0.0,3200.0
66,1995,0,0,1.0,116400.0
66,1995,0,1,2.0,138600.0
66,1995,0,2,2.0,128200.0
66,1995,0,3,0.0,155100.0
66,1995,0,4,0.0,23300.0
66,1995,0,5,0.0,2600.0
66,1995,1,0,5.0,142900.0
66,1995,1,1,9.0,292900.0
66,1995,1,2,7.0,303300.0
66,1995,1,3,0.0,160900.0
66,1995,1,4,0.0,43700.0
66,1995,1,5,0.0,3200.0
66,1996,0,0,3.0,120600.0
66,1996,0,1,8.0,143900.0
66,1996,0,2,0.0,133200.0
66,1996,0,3,0.0,160800.0
66,1996,0,4,0.0,24200.0
66,1996,0,5,0.0,2700.0
66,1996,1,0,1.0,148200.0
66,1996,1,1,10.0,304400.0
66,1996,1,2,6.0,315300.0
66,1996,1,3,0.0,166800.0
66,1996,1,4,2.0,45300.0
66,1996,1,5,0.0,3300.0
66,1997,0,0,5.0,124500.0
66,1997,0,1,7.0,148300.0
66,1997,0,2,5.0,137300.0
66,1997,0,3,0.0,165900.0
66,1997,0,4,0.0,25000.0
66,1997,0,5,0.0,2700.0
66,1997,1,0,2.0,153000.0
66,1997,1,1,10.0,313700.0
66,1997,1,2,3.0,324800.0
66,1997,1,3,0.0,172100.0
66,1997,1,4,1.0,46700.0
66,1997,1,5,0.0,3500.0
66,1998,0,0,3.0,137997.0
66,1998,0,1,6.0,176454.0
66,1998,0,2,6.0,184143.0
66,1998,0,3,0.0,166981.0
66,1998,0,4,0.0,32097.0
66,1998,0,5,0.0,3970.0
66,1998,1,0,1.0,151264.0
66,1998,1,1,10.0,342775.0
66,1998,1,2,8.0,396063.0
66,1998,1,3,0.0,173841.0
66,1998,1,4,1.0,56327.0
66,1998,1,5,0.0,3854.0
66,1999,0,0,1.0,142800.0
66,1999,0,1,7.0,182700.0
66,1999,0,2,5.0,190600.0
66,1999,0,3,0.0,172800.0
66,1999,0,4,0.0,33300.0
66,1999,0,5,0.0,4200.0
66,1999,1,0,2.0,157500.0
66,1999,1,1,16.0,357800.0
66,1999,1,2,14.0,413600.0
66,1999,1,3,1.0,180700.0
66,1999,1,4,0.0,58700.0
66,1999,1,5,0.0,4000.0
66,2000,0,0,2.0,147681.0
66,2000,0,1,10.0,189015.0
66,2000,0,2,2.0,197224.0
66,2000,0,3,0.0,178644.0
66,2000,0,4,0.0,34331.0
66,2000,0,5,0.0,4246.0
66,2000,1,0,3.0,163848.0
66,2000,1,1,11.0,373318.0
66,2000,1,2,5.0,431562.0
66,2000,1,3,0.0,187983.0
66,2000,1,4,1.0,61145.0
66,2000,1,5,0.0,4156.0
66,2001,0,0,0.0,158070.0
66,2001,0,1,3.0,197334.0
66,2001,0,2,2.0,209093.0
66,2001,0,3,0.0,180414.0
66,2001,0,4,0.0,38503.0
66,2001,0,5,0.0,4919.0
66,2001,1,0,2.0,172345.0
66,2001,1,1,8.0,367180.0
66,2001,1,2,15.0,453739.0
66,2001,1,3,0.0,189011.0
66,2001,1,4,0.0,63433.0
66,2001,1,5,0.0,4489.0
66,2002,0,0,2.0,168033.0
66,2002,0,1,5.0,213750.0
66,2002,0,2,4.0,225709.0
66,2002,0,3,0.0,183948.0
66,2002,0,4,0.0,41294.0
66,2002,0,5,0.0,5290.0
66,2002,1,0,5.0,185185.0
66,2002,1,1,11.0,388020.0
66,2002,1,2,18.0,482228.0
66,2002,1,3,0.0,193020.0
66,2002,1,4,0.0,67364.0
66,2002,1,5,0.0,4762.0
66,2003,0,0,2.0,167291.0
66,2003,0,1,9.0,185021.0
66,2003,0,2,3.0,208524.0
66,2003,0,3,0.0,172216.0
66,2003,0,4,0.0,44516.0
66,2003,0,5,0.0,3525.0
66,2003,1,0,2.0,209956.0
66,2003,1,1,11.0,296337.0
66,2003,1,2,17.0,397654.0
66,2003,1,3,0.0,190628.0
66,2003,1,4,0.0,70627.0
66,2003,1,5,0.0,4327.0
66,2004,0,0,3.0,168373.0
66,2004,0,1,7.0,192013.0
66,2004,0,2,7.0,212485.0
66,2004,0,3,0.0,175678.0
66,2004,0,4,0.0,47016.0
66,2004,0,5,0.0,3453.0
66,2004,1,0,5.0,206153.0
66,2004,1,1,6.0,318728.0
66,2004,1,2,17.0,402163.0
66,2004,1,3,0.0,192791.0
66,2004,1,4,0.0,73036.0
66,2004,1,5,0.0,4197.0
66,2005,0,0,3.0,168662.0
66,2005,0,1,7.0,203126.0
66,2005,0,2,1.0,220232.0
66,2005,0,3,0.0,181830.0
66,2005,0,4,0.0,49714.0
66,2005,0,5,0.0,3575.0
66,2005,1,0,2.0,201000.0
66,2005,1,1,21.0,346283.0
66,2005,1,2,17.0,413321.0
66,2005,1,3,0.0,195927.0
66,2005,1,4,1.0,74974.0
66,2005,1,5,0.0,4324.0
66,2006,0,0,2.0,182410.0
66,2006,0,1,5.0,215556.0
66,2006,0,2,3.0,235105.0
66,2006,0,3,0.0,187102.0
66,2006,0,4,1.0,50864.0
66,2006,0,5,0.0,3887.0
66,2006,1,0,2.0,215810.0
66,2006,1,1,18.0,360383.0
66,2006,1,2,14.0,432150.0
66,2006,1,3,0.0,199187.0
66,2006,1,4,0.0,78524.0
66,2006,1,5,0.0,4735.0
66,2007,0,0,1.0,220418.0
66,2007,0,1,7.0,301345.0
66,2007,0,2,6.0,325356.0
66,2007,0,3,0.0,207774.0
66,2007,0,4,0.0,58858.0
66,2007,0,5,0.0,7399.0
66,2007,1,0,5.0,268049.0
66,2007,1,1,21.0,640909.0
66,2007,1,2,9.0,717868.0
66,2007,1,3,0.0,220886.0
66,2007,1,4,2.0,99708.0
66,2007,1,5,0.0,6348.0
66,2008,0,0,2.0,247755.0
66,2008,0,1,6.0,348503.0
66,2008,0,2,5.0,363431.0
66,2008,0,3,0.0,215473.0
66,2008,0,4,1.0,63516.0
66,2008,0,5,0.0,8038.0
66,2008,1,0,5.0,283568.0
66,2008,1,1,13.0,712955.0
66,2008,1,2,14.0,780428.0
66,2008,1,3,0.0,228709.0
66,2008,1,4,1.0,110218.0
66,2008,1,5,0.0,6800.0
66,2009,0,0,3.0,219634.0
66,2009,0,1,11.0,309613.0
66,2009,0,2,6.0,342583.0
66,2009,0,3,0.0,219779.0
66,2009,0,4,1.0,68187.0
66,2009,0,5,0.0,8255.0
66,2009,1,0,4.0,262196.0
66,2009,1,1,14.0,635172.0
66,2009,1,2,22.0,747742.0
66,2009,1,3,0.0,231825.0
66,2009,1,4,0.0,113405.0
66,2009,1,5,0.0,7263.0
66,2010,0,0,2.0,231645.0
66,2010,0,1,8.0,351659.0
66,2010,0,2,3.0,387443.0
66,2010,0,3,0.0,225440.0
66,2010,0,4,0.0,72487.0
66,2010,0,5,0.0,8964.0
66,2010,1,0,1.0,254945.0
66,2010,1,1,13.0,619392.0
66,2010,1,2,9.0,762814.0
66,2010,1,3,0.0,237315.0
66,2010,1,4,3.0,121359.0
66,2010,1,5,0.0,8151.0
66,2011,0,0,2.0,232768.0
66,2011,0,1,6.0,354327.0
66,2011,0,2,4.0,396994.0
66,2011,0,3,3.0,230439.0
66,2011,0,4,0.0,77462.0
66,2011,0,5,0.0,9934.0
66,2011,1,0,4.0,260399.0
66,2011,1,1,9.0,614348.0
66,2011,1,2,9.0,777932.0
66,2011,1,3,2.0,242095.0
66,2011,1,4,2.0,128263.0
66,2011,1,5,0.0,8737.0
66,2012,0,0,4.0,237359.0
66,2012,0,1,8.0,377621.0
66,2012,0,2,5.0,423084.0
66,2012,0,3,0.0,239552.0
66,2012,0,4,2.0,83066.0
66,2012,0,5,0.0,10287.0
66,2012,1,0,10.0,267410.0
66,2012,1,1,8.0,637302.0
66,2012,1,2,17.0,822229.0
66,2012,1,3,1.0,250917.0
66,2012,1,4,1.0,138505.0
66,2012,1,5,0.0,9366.0
66,2013,0,0,3.0,233349.0
66,2013,0,1,5.0,380061.0
66,2013,0,2,5.0,431425.0
66,2013,0,3,0.0,251412.0
66,2013,0,4,0.0,88514.0
66,2013,0,5,0.0,10926.0
66,2013,1,0,2.0,267988.0
66,2013,1,1,16.0,643877.0
66,2013,1,2,7.0,847524.0
66,2013,1,3,0.0,262862.0
66,2013,1,4,3.0,146172.0
66,2013,1,5,0.0,9980.0
66,2014,0,0,5.0,228222.0
66,2014,0,1,4.0,390934.0
66,2014,0,2,8.0,454428.0
66,2014,0,3,0.0,264790.0
66,2014,0,4,1.0,94314.0
66,2014,0,5,0.0,11335.0
66,2014,1,0,7.0,270301.0
66,2014,1,1,22.0,663735.0
66,2014,1,2,18.0,892860.0
66,2014,1,3,0.0,276927.0
66,2014,1,4,3.0,156953.0
66,2014,1,5,0.0,10485.0
67,1981,0,0,20.0,383200.0
67,1981,0,1,19.0,253200.0
67,1981,0,2,35.0,330800.0
67,1981,0,3,1.0,429000.0
67,1981,0,4,36.0,203400.0
67,1981,0,5,10.0,55800.0
67,1981,1,0,61.0,390700.0
67,1981,1,1,96.0,251400.0
67,1981,1,2,170.0,314900.0
67,1981,1,3,2.0,435600.0
67,1981,1,4,54.0,118000.0
67,1981,1,5,5.0,27400.0
67,1982,0,0,19.0,388200.0
67,1982,0,1,18.0,267800.0
67,1982,0,2,30.0,329400.0
67,1982,0,3,0.0,434100.0
67,1982,0,4,31.0,210700.0
67,1982,0,5,6.0,57300.0
67,1982,1,0,58.0,393400.0
67,1982,1,1,102.0,265200.0
67,1982,1,2,180.0,314500.0
67,1982,1,3,3.0,441200.0
67,1982,1,4,58.0,125900.0
67,1982,1,5,11.0,27300.0
67,1983,0,0,,391800.0
67,1983,0,1,,287500.0
67,1983,0,2,,329000.0
67,1983,0,3,,443600.0
67,1983,0,4,,221800.0
67,1983,0,5,,58500.0
67,1983,1,0,,393300.0
67,1983,1,1,,286100.0
67,1983,1,2,,315100.0
67,1983,1,3,,451300.0
67,1983,1,4,,138400.0
67,1983,1,5,,26900.0
67,1985,0,0,16.0,391800.0
67,1985,0,1,15.0,307700.0
67,1985,0,2,42.0,330200.0
67,1985,0,3,0.0,453500.0
67,1985,0,4,37.0,231300.0
67,1985,0,5,7.0,59400.0
67,1985,1,0,44.0,391100.0
67,1985,1,1,75.0,307700.0
67,1985,1,2,146.0,317100.0
67,1985,1,3,6.0,461400.0
67,1985,1,4,68.0,150100.0
67,1985,1,5,9.0,26600.0
67,1986,0,0,14.0,387900.0
67,1986,0,1,9.0,321600.0
67,1986,0,2,32.0,335200.0
67,1986,0,3,1.0,460700.0
67,1986,0,4,19.0,235100.0
67,1986,0,5,16.0,60100.0
67,1986,1,0,47.0,389100.0
67,1986,1,1,78.0,321100.0
67,1986,1,2,98.0,322900.0
67,1986,1,3,7.0,468200.0
67,1986,1,4,45.0,155800.0
67,1986,1,5,11.0,26500.0
67,1987,0,0,25.0,384400.0
67,1987,0,1,22.0,334600.0
67,1987,0,2,27.0,341000.0
67,1987,0,3,4.0,469000.0
67,1987,0,4,38.0,239000.0
67,1987,0,5,19.0,61200.0
67,1987,1,0,51.0,388000.0
67,1987,1,1,82.0,332800.0
67,1987,1,2,119.0,329500.0
67,1987,1,3,11.0,476700.0
67,1987,1,4,66.0,161800.0
67,1987,1,5,11.0,26600.0
67,1988,0,0,17.0,382400.0
67,1988,0,1,17.0,345300.0
67,1988,0,2,32.0,348300.0
67,1988,0,3,5.0,478400.0
67,1988,0,4,34.0,242200.0
67,1988,0,5,23.0,61400.0
67,1988,1,0,57.0,388500.0
67,1988,1,1,77.0,341300.0
67,1988,1,2,119.0,337300.0
67,1988,1,3,10.0,486800.0
67,1988,1,4,73.0,167400.0
67,1988,1,5,14.0,26500.0
67,1989,0,0,25.0,385000.0
67,1989,0,1,23.0,353200.0
67,1989,0,2,30.0,358900.0
67,1989,0,3,10.0,490100.0
67,1989,0,4,31.0,242200.0
67,1989,0,5,23.0,61100.0
67,1989,1,0,57.0,393100.0
67,1989,1,1,99.0,347300.0
67,1989,1,2,134.0,346700.0
67,1989,1,3,16.0,498800.0
67,1989,1,4,67.0,171100.0
67,1989,1,5,11.0,26000.0
67,1990,0,0,31.0,390100.0
67,1990,0,1,23.0,357500.0
67,1990,0,2,36.0,368500.0
67,1990,0,3,4.0,502700.0
67,1990,0,4,38.0,242200.0
67,1990,0,5,15.0,59800.0
67,1990,1,0,54.0,400300.0
67,1990,1,1,99.0,350200.0
67,1990,1,2,149.0,354400.0
67,1990,1,3,16.0,511400.0
67,1990,1,4,68.0,175000.0
67,1990,1,5,14.0,25200.0
67,1991,0,0,36.0,395500.0
67,1991,0,1,16.0,358700.0
67,1991,0,2,26.0,376100.0
67,1991,0,3,3.0,514400.0
67,1991,0,4,38.0,245400.0
67,1991,0,5,14.0,58300.0
67,1991,1,0,49.0,408100.0
67,1991,1,1,120.0,351100.0
67,1991,1,2,138.0,361100.0
67,1991,1,3,16.0,523400.0
67,1991,1,4,73.0,180300.0
67,1991,1,5,14.0,24100.0
67,1992,0,0,30.0,399700.0
67,1992,0,1,19.0,355300.0
67,1992,0,2,21.0,380600.0
67,1992,0,3,4.0,524700.0
67,1992,0,4,25.0,249100.0
67,1992,0,5,7.0,56800.0
67,1992,1,0,65.0,414000.0
67,1992,1,1,86.0,349800.0
67,1992,1,2,135.0,366000.0
67,1992,1,3,11.0,534400.0
67,1992,1,4,74.0,185900.0
67,1992,1,5,14.0,23000.0
67,1993,0,0,16.0,400400.0
67,1993,0,1,21.0,346600.0
67,1993,0,2,31.0,380700.0
67,1993,0,3,3.0,531800.0
67,1993,0,4,34.0,247700.0
67,1993,0,5,16.0,54100.0
67,1993,1,0,73.0,414400.0
67,1993,1,1,92.0,344400.0
67,1993,1,2,168.0,366800.0
67,1993,1,3,11.0,543400.0
67,1993,1,4,85.0,189100.0
67,1993,1,5,13.0,21800.0
67,1994,0,0,12.0,403900.0
67,1994,0,1,10.0,338900.0
67,1994,0,2,25.0,383400.0
67,1994,0,3,5.0,539900.0
67,1994,0,4,28.0,245200.0
67,1994,0,5,8.0,52100.0
67,1994,1,0,78.0,415300.0
67,1994,1,1,116.0,339900.0
67,1994,1,2,174.0,369000.0
67,1994,1,3,11.0,552600.0
67,1994,1,4,102.0,190400.0
67,1994,1,5,12.0,20500.0
67,1995,0,0,41.0,412500.0
67,1995,0,1,21.0,334900.0
67,1995,0,2,35.0,394200.0
67,1995,0,3,3.0,550900.0
67,1995,0,4,32.0,246200.0
67,1995,0,5,6.0,51600.0
67,1995,1,0,85.0,420500.0
67,1995,1,1,100.0,339500.0
67,1995,1,2,180.0,378800.0
67,1995,1,3,5.0,564200.0
67,1995,1,4,88.0,192400.0
67,1995,1,5,9.0,19700.0
67,1996,0,0,18.0,421700.0
67,1996,0,1,21.0,333700.0
67,1996,0,2,17.0,410200.0
67,1996,0,3,3.0,561600.0
67,1996,0,4,17.0,246900.0
67,1996,0,5,12.0,51200.0
67,1996,1,0,71.0,427600.0
67,1996,1,1,84.0,341300.0
67,1996,1,2,142.0,394300.0
67,1996,1,3,6.0,576500.0
67,1996,1,4,81.0,194300.0
67,1996,1,5,8.0,19500.0
67,1997,0,0,17.0,430200.0
67,1997,0,1,17.0,336800.0
67,1997,0,2,24.0,429500.0
67,1997,0,3,1.0,570800.0
67,1997,0,4,21.0,245800.0
67,1997,0,5,7.0,52200.0
67,1997,1,0,90.0,436400.0
67,1997,1,1,83.0,344700.0
67,1997,1,2,143.0,411600.0
67,1997,1,3,14.0,587300.0
67,1997,1,4,72.0,194800.0
67,1997,1,5,7.0,19800.0
67,1998,0,0,22.0,439800.0
67,1998,0,1,20.0,341000.0
67,1998,0,2,24.0,452600.0
67,1998,0,3,3.0,576000.0
67,1998,0,4,16.0,240600.0
67,1998,0,5,3.0,54200.0
67,1998,1,0,89.0,447700.0
67,1998,1,1,101.0,349000.0
67,1998,1,2,127.0,431400.0
67,1998,1,3,18.0,593800.0
67,1998,1,4,79.0,192900.0
67,1998,1,5,7.0,20700.0
67,1999,0,0,23.0,463100.0
67,1999,0,1,18.0,368000.0
67,1999,0,2,22.0,488600.0
67,1999,0,3,2.0,582600.0
67,1999,0,4,23.0,227800.0
67,1999,0,5,11.0,54700.0
67,1999,1,0,87.0,471200.0
67,1999,1,1,104.0,373200.0
67,1999,1,2,178.0,466100.0
67,1999,1,3,12.0,595600.0
67,1999,1,4,71.0,183800.0
67,1999,1,5,5.0,23400.0
67,2000,0,0,24.0,475445.0
67,2000,0,1,13.0,372683.0
67,2000,0,2,34.0,512008.0
67,2000,0,3,2.0,583630.0
67,2000,0,4,13.0,219715.0
67,2000,0,5,10.0,56276.0
67,2000,1,0,78.0,483268.0
67,2000,1,1,91.0,377804.0
67,2000,1,2,147.0,488125.0
67,2000,1,3,15.0,597753.0
67,2000,1,4,76.0,177198.0
67,2000,1,5,7.0,25297.0
67,2001,0,0,18.0,487701.0
67,2001,0,1,9.0,378112.0
67,2001,0,2,30.0,530196.0
67,2001,0,3,2.0,579379.0
67,2001,0,4,13.0,214506.0
67,2001,0,5,5.0,57933.0
67,2001,1,0,119.0,495353.0
67,2001,1,1,92.0,382626.0
67,2001,1,2,175.0,505650.0
67,2001,1,3,22.0,594237.0
67,2001,1,4,63.0,172604.0
67,2001,1,5,12.0,27487.0
67,2002,0,0,27.0,501146.0
67,2002,0,1,10.0,383200.0
67,2002,0,2,40.0,544358.0
67,2002,0,3,2.0,570366.0
67,2002,0,4,16.0,211702.0
67,2002,0,5,5.0,60154.0
67,2002,1,0,96.0,508597.0
67,2002,1,1,106.0,387433.0
67,2002,1,2,190.0,519663.0
67,2002,1,3,17.0,586103.0
67,2002,1,4,50.0,170209.0
67,2002,1,5,8.0,30232.0
67,2003,0,0,28.0,514477.0
67,2003,0,1,11.0,388125.0
67,2003,0,2,27.0,559149.0
67,2003,0,3,2.0,560410.0
67,2003,0,4,11.0,209349.0
67,2003,0,5,3.0,62686.0
67,2003,1,0,71.0,521648.0
67,2003,1,1,97.0,392508.0
67,2003,1,2,154.0,533937.0
67,2003,1,3,11.0,577114.0
67,2003,1,4,61.0,168167.0
67,2003,1,5,3.0,33273.0
67,2004,0,0,18.0,527482.0
67,2004,0,1,8.0,393627.0
67,2004,0,2,33.0,573681.0
67,2004,0,3,5.0,550550.0
67,2004,0,4,4.0,208976.0
67,2004,0,5,7.0,65492.0
67,2004,1,0,69.0,534156.0
67,2004,1,1,79.0,398567.0
67,2004,1,2,144.0,547492.0
67,2004,1,3,10.0,567893.0
67,2004,1,4,52.0,168247.0
67,2004,1,5,9.0,36115.0
67,2005,0,0,26.0,538067.0
67,2005,0,1,19.0,399373.0
67,2005,0,2,23.0,586545.0
67,2005,0,3,6.0,538660.0
67,2005,0,4,8.0,210976.0
67,2005,0,5,2.0,68792.0
67,2005,1,0,82.0,545608.0
67,2005,1,1,105.0,403759.0
67,2005,1,2,136.0,559702.0
67,2005,1,3,18.0,556340.0
67,2005,1,4,36.0,169790.0
67,2005,1,5,9.0,36921.0
67,2006,0,0,34.0,545445.0
67,2006,0,1,13.0,404839.0
67,2006,0,2,22.0,599170.0
67,2006,0,3,5.0,525872.0
67,2006,0,4,16.0,213524.0
67,2006,0,5,7.0,69777.0
67,2006,1,0,78.0,554568.0
67,2006,1,1,106.0,407653.0
67,2006,1,2,129.0,571501.0
67,2006,1,3,14.0,543641.0
67,2006,1,4,26.0,172375.0
67,2006,1,5,13.0,38110.0
67,2007,0,0,41.0,551054.0
67,2007,0,1,19.0,408305.0
67,2007,0,2,31.0,609740.0
67,2007,0,3,10.0,514115.0
67,2007,0,4,8.0,217017.0
67,2007,0,5,7.0,70578.0
67,2007,1,0,90.0,560422.0
67,2007,1,1,86.0,409642.0
67,2007,1,2,132.0,581104.0
67,2007,1,3,20.0,532114.0
67,2007,1,4,34.0,175553.0
67,2007,1,5,4.0,38996.0
67,2008,0,0,18.0,554497.0
67,2008,0,1,25.0,411780.0
67,2008,0,2,32.0,618891.0
67,2008,0,3,0.0,504335.0
67,2008,0,4,12.0,222318.0
67,2008,0,5,7.0,70443.0
67,2008,1,0,89.0,564626.0
67,2008,1,1,92.0,411703.0
67,2008,1,2,132.0,589771.0
67,2008,1,3,19.0,523285.0
67,2008,1,4,39.0,179949.0
67,2008,1,5,8.0,39326.0
67,2009,0,0,37.0,591310.0
67,2009,0,1,21.0,414721.0
67,2009,0,2,21.0,627216.0
67,2009,0,3,4.0,511404.0
67,2009,0,4,10.0,232290.0
67,2009,0,5,3.0,63956.0
67,2009,1,0,80.0,598601.0
67,2009,1,1,108.0,419968.0
67,2009,1,2,136.0,590398.0
67,2009,1,3,8.0,531076.0
67,2009,1,4,26.0,182750.0
67,2009,1,5,4.0,36444.0
67,2010,0,0,40.0,588624.0
67,2010,0,1,17.0,424270.0
67,2010,0,2,27.0,635294.0
67,2010,0,3,4.0,507097.0
67,2010,0,4,11.0,240446.0
67,2010,0,5,6.0,64212.0
67,2010,1,0,86.0,597408.0
67,2010,1,1,122.0,429972.0
67,2010,1,2,131.0,597153.0
67,2010,1,3,8.0,526711.0
67,2010,1,4,38.0,189553.0
67,2010,1,5,10.0,36816.0
67,2011,0,0,47.0,580711.0
67,2011,0,1,18.0,434790.0
67,2011,0,2,24.0,641700.0
67,2011,0,3,5.0,505791.0
67,2011,0,4,9.0,248599.0
67,2011,0,5,5.0,65298.0
67,2011,1,0,82.0,591049.0
67,2011,1,1,92.0,440462.0
67,2011,1,2,135.0,603067.0
67,2011,1,3,10.0,525127.0
67,2011,1,4,36.0,196311.0
67,2011,1,5,8.0,37633.0
67,2012,0,0,40.0,570274.0
67,2012,0,1,23.0,451969.0
67,2012,0,2,36.0,648241.0
67,2012,0,3,3.0,511854.0
67,2012,0,4,10.0,258395.0
67,2012,0,5,10.0,66672.0
67,2012,1,0,73.0,583127.0
67,2012,1,1,119.0,457076.0
67,2012,1,2,141.0,610705.0
67,2012,1,3,15.0,531219.0
67,2012,1,4,48.0,204335.0
67,2012,1,5,6.0,38493.0
67,2013,0,0,37.0,559784.0
67,2013,0,1,19.0,472177.0
67,2013,0,2,18.0,655531.0
67,2013,0,3,11.0,519911.0
67,2013,0,4,8.0,271112.0
67,2013,0,5,4.0,68456.0
67,2013,1,0,74.0,575574.0
67,2013,1,1,84.0,476515.0
67,2013,1,2,126.0,619074.0
67,2013,1,3,21.0,539750.0
67,2013,1,4,39.0,214859.0
67,2013,1,5,5.0,39457.0
67,2014,0,0,29.0,548946.0
67,2014,0,1,22.0,491445.0
67,2014,0,2,29.0,662629.0
67,2014,0,3,8.0,529606.0
67,2014,0,4,11.0,285203.0
67,2014,0,5,4.0,70778.0
67,2014,1,0,61.0,567126.0
67,2014,1,1,93.0,495103.0
67,2014,1,2,145.0,627231.0
67,2014,1,3,16.0,550704.0
67,2014,1,4,37.0,226999.0
67,2014,1,5,6.0,40660.0
67,2015,0,0,35.0,537476.0
67,2015,0,1,12.0,509797.0
67,2015,0,2,25.0,669556.0
67,2015,0,3,7.0,547463.0
67,2015,0,4,7.0,301107.0
67,2015,0,5,4.0,72276.0
67,2015,1,0,65.0,557006.0
67,2015,1,1,68.0,513358.0
67,2015,1,2,134.0,635515.0
67,2015,1,3,18.0,569962.0
67,2015,1,4,37.0,241078.0
67,2015,1,5,5.0,41233.0
68,1980,0,0,8.0,187000.0
68,1980,0,1,28.0,180500.0
68,1980,0,2,67.0,375600.0
68,1980,0,3,0.0,167700.0
68,1980,0,4,66.0,271000.0
68,1980,0,5,33.0,89300.0
68,1980,1,0,56.0,197300.0
68,1980,1,1,124.0,178400.0
68,1980,1,2,300.0,329400.0
68,1980,1,3,2.0,174600.0
68,1980,1,4,111.0,152800.0
68,1980,1,5,30.0,35200.0
68,1981,0,0,10.0,185600.0
68,1981,0,1,20.0,184900.0
68,1981,0,2,72.0,370100.0
68,1981,0,3,0.0,169200.0
68,1981,0,4,49.0,273800.0
68,1981,0,5,30.0,90400.0
68,1981,1,0,61.0,195200.0
68,1981,1,1,119.0,182200.0
68,1981,1,2,313.0,328000.0
68,1981,1,3,5.0,176700.0
68,1981,1,4,126.0,152800.0
68,1981,1,5,39.0,36000.0
68,1982,0,0,7.0,184400.0
68,1982,0,1,22.0,188500.0
68,1982,0,2,68.0,365700.0
68,1982,0,3,0.0,170500.0
68,1982,0,4,85.0,277200.0
68,1982,0,5,47.0,91700.0
68,1982,1,0,45.0,193900.0
68,1982,1,1,138.0,185100.0
68,1982,1,2,319.0,325800.0
68,1982,1,3,3.0,178300.0
68,1982,1,4,97.0,155200.0
68,1982,1,5,37.0,37200.0
68,1983,0,0,12.0,182300.0
68,1983,0,1,21.0,191300.0
68,1983,0,2,54.0,363300.0
68,1983,0,3,1.0,171400.0
68,1983,0,4,69.0,281000.0
68,1983,0,5,42.0,93400.0
68,1983,1,0,59.0,191500.0
68,1983,1,1,118.0,187800.0
68,1983,1,2,299.0,324100.0
68,1983,1,3,5.0,179400.0
68,1983,1,4,126.0,159800.0
68,1983,1,5,46.0,38000.0
68,1984,0,0,8.0,179900.0
68,1984,0,1,19.0,193000.0
68,1984,0,2,64.0,362700.0
68,1984,0,3,0.0,172300.0
68,1984,0,4,76.0,284700.0
68,1984,0,5,41.0,94700.0
68,1984,1,0,52.0,189000.0
68,1984,1,1,134.0,190300.0
68,1984,1,2,290.0,324200.0
68,1984,1,3,6.0,180100.0
68,1984,1,4,139.0,164400.0
68,1984,1,5,45.0,38400.0
68,1985,0,0,9.0,178200.0
68,1985,0,1,16.0,195200.0
68,1985,0,2,66.0,362400.0
68,1985,0,3,3.0,173100.0
68,1985,0,4,61.0,287800.0
68,1985,0,5,31.0,96100.0
68,1985,1,0,45.0,187300.0
68,1985,1,1,96.0,193300.0
68,1985,1,2,272.0,324500.0
68,1985,1,3,4.0,180600.0
68,1985,1,4,116.0,168700.0
68,1985,1,5,38.0,38500.0
68,1986,0,0,6.0,177500.0
68,1986,0,1,11.0,198300.0
68,1986,0,2,51.0,362000.0
68,1986,0,3,1.0,173200.0
68,1986,0,4,54.0,290800.0
68,1986,0,5,39.0,97900.0
68,1986,1,0,50.0,186500.0
68,1986,1,1,97.0,196900.0
68,1986,1,2,203.0,324900.0
68,1986,1,3,5.0,180800.0
68,1986,1,4,101.0,173500.0
68,1986,1,5,39.0,38900.0
68,1987,0,0,13.0,178300.0
68,1987,0,1,19.0,201400.0
68,1987,0,2,50.0,361900.0
68,1987,0,3,2.0,174100.0
68,1987,0,4,71.0,293700.0
68,1987,0,5,42.0,99700.0
68,1987,1,0,31.0,187800.0
68,1987,1,1,76.0,200200.0
68,1987,1,2,198.0,325800.0
68,1987,1,3,2.0,181200.0
68,1987,1,4,72.0,178300.0
68,1987,1,5,35.0,39400.0
68,1988,0,0,13.0,179100.0
68,1988,0,1,21.0,204100.0
68,1988,0,2,44.0,362200.0
68,1988,0,3,2.0,176500.0
68,1988,0,4,46.0,296600.0
68,1988,0,5,45.0,101500.0
68,1988,1,0,47.0,189900.0
68,1988,1,1,87.0,203000.0
68,1988,1,2,169.0,327800.0
